PS2_autocorr,PS2_max_diff,FS1_mean,FS1_std,PS1_std,FS1_spectral_entropy,PS1_spectral_entropy,PS5_mean,PS1_autocorr,PS1_mean,FS1_trend,FS1_autocorr,EPS1_mean,FS1_max_diff,PS3_std,PS2_iqr,VS1_mean,EPS1_autocorr,PS1_max_diff,PS1_iqr,EPS1_spectral_entropy,TS2_std,VS1_spectral_entropy,VS1_std,PS5_spectral_entropy,FS1_iqr,TS1_std,PS3_autocorr,TS3_spectral_entropy,VS1_trend,TS1_autocorr,TS1_trend,FS2_std,valve_ok
-0.3913347825766693,0.377303370786516,0.310470649454873,0.3522014081417809,-0.3083581662572836,-0.0564077754301083,-0.2420579094514846,-0.0366691353976443,-0.1233359882332727,0.124411891119135,0.4365835209566996,-0.1626194492516073,-0.0202486116124277,0.0355280942266849,0.3856354668512582,1.928571428571449,-0.4378188214599805,1.0414538416192127,-0.4727272727273225,1.2459016393442195,-0.4370985720510535,2.063535279447047,0.0396494746438517,0.1421046521766139,-0.1438099443447196,0.9906103286384836,1.8455885118788855,-1.9468019182867704,1.9783642469114384,-0.1311623219921239,1.048506593650389,1.9696780700125047,1.2369379877899405,1
-0.3361036092768056,0.2916853932584277,0.3258872873864479,0.3202820317425267,-0.2926537188389321,-0.5673442255397338,-0.2322336683017948,-0.0715027838753639,-0.1127600447540227,0.0945404418947444,0.2533664538980227,0.4484411688454088,-0.0821960270268526,-0.8312415524232473,0.3271412211324525,1.928571428571449,-0.3380826737027263,1.1104887871622242,-0.2181818181818332,1.0163934426228425,-0.3583261540316953,2.063535279447047,-0.1017484437161441,0.0890253870144528,0.0051105635551816,1.338028169014076,1.8455885118788855,-1.9468019182867704,1.9783642469114384,-0.0315309342597824,1.0319512307846654,1.9696780700125047,-0.1179062038419077,1
-0.4904632740556927,0.7299999999999981,0.2981260540554119,0.3644596559877169,-0.2945287644885719,-0.0062616600425718,-0.2236635076174426,-0.1038184038497801,-0.0997377385582733,0.0600761697247255,0.3180483496086675,-0.2456546998717084,-0.1301107543836319,-0.0812898242904027,0.2388152265696241,1.1428571428572116,-0.2738786279683353,-0.0354943298608094,0.0909090909090627,1.114754098360642,-0.0593810004588939,2.063535279447047,-0.1466479648304983,0.117497236294249,0.4843117847305044,1.8427230046948355,1.8455885118788855,-1.9468019182867704,1.9783642469114384,-0.0870879630857354,1.0237111921051392,1.9696780700125047,0.5376814121719912,1
-0.4270743762722886,0.7778651685393241,0.333799364275284,0.4262641945019584,-0.281235751890375,-0.4896458352966451,-0.2616856496930512,-0.1291841006872185,-0.079709137494069,0.0435976289472597,0.1568784242528814,0.4025674127358056,-0.148364014007358,-1.0357211816953078,0.2535593452439684,1.0952380952381469,-0.2281442392260314,0.9953100068109196,-0.5818181818182391,0.9508196721311002,-0.380828857575109,2.063535279447047,0.6213787543302373,0.2660117802868791,-0.009621469489893,1.8427230046948355,1.8455885118788855,-1.9468019182867704,1.9783642469114384,-0.2886843989498334,1.080879201233098,1.9696780700125047,0.8632611393237622,1
-0.4312214994078919,0.403258426966289,0.3478053704319045,0.6154875748040339,-0.2214323103649875,-0.5694513604116976,-0.1748586589623301,-0.1544811835928916,-0.1736108166737086,0.0085943766792808,0.0805176395360032,0.4738021752172703,-0.1819401964323012,-0.8422475381347746,0.3056759008081313,1.928571428571449,-0.2925241864555839,1.299042522291076,-0.2181818181818332,0.721311475409822,-0.6027506365994972,2.063535279447047,0.0486134073789977,0.0425336916786985,-0.1181618285016179,1.2112676056337912,1.8455885118788855,-1.9468019182867704,1.9783642469114384,-0.0408920947254546,0.9828475235364424,1.9696780700125047,0.4399319146176979,1
-0.5313991324974076,0.7251685393258417,0.2754117477414231,0.5887834868164056,-0.1947944098549712,0.300779765691231,-0.1989269310720201,-0.1735589403953079,-0.0766939298828705,-0.0333231053527862,0.2401338948343106,-0.5184804946004596,-0.2034163516277526,0.2398146360301225,0.2652794322839193,1.928571428571449,-0.2935795954265601,-0.0452695828158178,-0.1636363636363749,0.8852459016392649,-0.0973148970572514,2.006015643468189,0.2243542310173046,0.1185796583885408,-0.3524642827857027,1.610328638497626,1.8455885118788855,-1.9468019182867704,1.9783642469114384,-0.1467554164788433,0.9425353189383032,1.9696780700125047,0.209082364927476,1
-0.16079138553795,0.7243820224719085,0.2745465602527892,0.2118930801740916,-0.2258682023193651,-0.6182906709818514,-0.2157583464052625,-0.1743623915475848,-0.0209797749664955,-0.0486989778914654,0.2087511145156859,0.4542447244981974,-0.2161945832304347,-0.8466885499131102,0.2186412999576267,1.928571428571449,-0.2668425681618278,-0.0992494110258542,-0.036363636363656,0.4918032786885322,0.0555484750585871,2.063535279447047,-0.2625230516987251,-0.0482782527364652,-0.0525990602934423,1.8427230046948355,1.8455885118788855,-1.9468019182867704,1.9783642469114384,0.0909066801028559,1.1025293735776134,1.9696780700125047,1.057358887197671,1
-0.3441137475440174,0.7135955056179756,0.2367604371077705,0.3762709546298703,-0.2426008721508952,0.2839688754089565,-0.2530548631405681,-0.19583058577795,-0.0124545300438303,-0.0576840864114969,0.365568710494316,-0.6164123662502035,-0.2406808639981786,0.3203321104460333,0.1873232184259829,1.2380952380953585,-0.1804749340369379,0.002600229050591,-0.4181818181818642,0.5573770491803676,-0.0231149777820278,2.044290078975389,0.3303951650636822,0.4778570846886853,0.223620189195261,1.6901408450704083,1.8455885118788855,-1.9468019182867704,1.9783642469114384,-0.6417300909597116,0.977192960433984,1.9696780700125047,0.3286037621027788,1
-0.4745348892842082,0.7156179775280889,0.3138687046638632,0.5327321501004523,-0.1581676058381358,-0.5399971748479863,-0.2502179551351358,-0.2152460156378089,0.0572965079704381,-0.1069479016551019,-0.1100398847714322,0.4737562998468398,-0.2719168930514132,-1.2873141533114498,0.1846461033824825,1.928571428571449,-0.0663148636763397,1.309735295600052,-0.6727272727273018,0.4590163934425679,-0.5136498035828017,2.063535279447047,-0.35069533534974,-0.089957263310022,0.553419350580926,1.0234741784037495,1.8455885118788855,-1.9468019182867704,1.2606319081798203,0.2109310774615677,1.0413971320661657,1.9696780700125047,0.3144078887810797,1
-0.2256122234209935,0.4392134831460658,0.2712425471621256,0.2906030448847193,-0.1546288396824841,-0.7071937496947609,-0.1933290758654903,-0.231257603425864,-0.0806319010502509,-0.1260098694266154,0.0591179592928967,0.5452187530910199,-0.3096591880544825,-1.187681019501834,0.219298630217925,1.928571428571449,-0.0721196130167084,0.1026327462942884,-0.545454545454583,0.5901639344262445,0.0173909005840426,1.5881519547602163,0.2437493839413134,0.2049133107651108,0.0777730551636513,1.6948356807511664,1.8455885118788855,-1.9468019182867704,1.9783642469114384,-0.2404465777400761,0.94582881897493,1.9696780700125047,0.0028038118035528,1
-0.5293147566320282,0.7156179775280889,0.2316131984978372,0.5704647015106497,-0.1894142390965253,0.2488181137175225,-0.0922571196783646,-0.2283690082948325,-0.3494062125019232,-0.1185037958449048,0.1748543316469596,-0.4806175454048908,-0.3438990102395534,0.2170303147325743,0.230657739690992,0.7142857142857542,0.0895338610378194,1.3738471718509186,-0.3636363636364059,0.3606557377048557,-0.6535429034609409,1.7252550714075912,0.2414258188984278,0.2263139751043956,1.1043527767221126,1.6431924882629063,1.8455885118788855,-1.9468019182867704,0.6501399979156749,-0.0833222838049237,0.9877549990930204,1.9696780700125047,2.296150151502687,1
-0.4663284276415586,0.5570786516853915,0.2537632521018403,0.2276789376262014,-0.2179351935772377,-0.5395687130038184,-0.0147065432491268,-0.2203587814782461,-0.6137684845406249,-0.1345582776540432,0.1120832538641126,0.4146091974826881,-0.371880481518773,-1.1309133037265884,0.2387442944428695,0.8095238095239602,0.2165347405452951,0.7192164926172875,-0.3272727272727498,0.2950819672131193,-0.2123050663275749,1.4896662904710365,-0.2597829700691766,-0.1347589772101137,0.5670576062112754,1.7370892018779116,1.8455885118788855,-1.9468019182867704,0.7100932333650203,0.4667320798748289,0.8168223528174636,1.9696780700125047,0.1611367802209089,1
-0.5954967185992205,0.8129213483146047,0.2263217619731311,0.6090886141246653,-0.1727580566637511,0.3318909990973875,-0.0966152146901583,-0.2177085362412607,-0.3659799674499263,-0.1476874421084893,0.0655897105654678,-0.5086102136472134,-0.4004201574244682,0.2000386174937249,0.2297372355773699,1.0000000000000675,0.1218997361477589,0.697988578881038,-0.7272727272727602,0.2295081967212781,-0.3542546617649818,1.3150487011908194,0.2167020454609069,0.3879397651094413,0.7184875273073242,1.8427230046948355,1.8455885118788855,-1.9468019182867704,1.1937044054451516,-0.4009652868015899,0.8724586700023637,1.9696780700125047,0.3662085483972563,1
-0.3904840925604421,0.4892134831460658,0.2110179745835513,0.4350236442364365,-0.228276927791059,0.2971964129536539,0.0,-0.2241026094366513,-0.5204990084303275,-0.15579282938119,0.3301936119973625,-0.6555756032461195,-0.4110640399703652,0.3039196756130531,0.2407835239787464,0.523809523809672,0.1567282321899737,1.217110705191789,-0.4181818181818642,0.0,-0.4161256738227463,1.1655835300998374,-0.4427025166376657,-0.2553747130958647,0.8114763205614185,1.8427230046948355,1.6620291261987874,-1.9468019182867704,0.9467297596977264,0.0804052083057262,0.8591037947575737,1.9696780700125047,0.5964190839358977,1
-0.1794650858766009,-0.2533707865168554,0.2184661103552943,0.6206581574798674,-0.1955314193209133,0.5862692683118895,-0.0734001248816199,-0.2324931681596395,-0.3434420986957476,-0.1779967408367672,0.2412851624611768,-0.9384800076779628,-0.4160400716832249,0.5419965244255653,0.3456606889471795,-0.0952380952380283,0.2439753737906793,0.4607569665647858,-0.4909090909091247,0.1639344262294544,-0.2837031016013395,1.27440352105681,-0.1011504702465558,-0.025918478365867,0.8198564339667215,1.5258215962441175,1.7403036882552456,-1.9468019182867704,0.1329134230574409,-0.2895330027314475,0.7272074027750941,1.9696780700125047,0.7456228882649533,1
-0.2822158282986586,0.7435955056179767,0.2650169589286772,0.5375135682978672,-0.1764834311753742,-0.2576329954783237,0.0946757122751034,-0.2436579654607228,-0.8829530672152912,-0.2153438095435055,-0.1379197665983547,0.3177829130551401,-0.4399877783899148,-0.5483684108901327,0.1620819051135316,-1.095238095238096,0.2737027264731761,0.6118608521935149,-0.4363636363636664,0.295081967213032,-0.1856324211280629,1.0584699711290877,-0.1015400906667504,-0.0203670263635187,1.067973703073967,1.3427230046948162,1.633072766344651,-1.9468019182867704,0.8610564928604271,-0.1411068975576737,0.8971367670118752,1.9696780700125047,0.939417594126407,1
-0.2273329669956716,0.5925842696629198,0.2186228472191763,0.3229082586947708,-0.14073436924135,-0.7725319522351007,0.6207705684409994,-0.2462176248889195,-2.023946537055138,-0.2398892390152651,-0.0676316130758261,0.6734105577452016,-0.4599365489465992,-1.3618459162000385,0.2498288177618605,-1.2380952380951724,0.2907651715039594,0.1438007831149791,1.8000000000000207,0.459016393442667,-0.1063487019516244,1.3699130371522965,0.6031710618668404,0.4545950507018532,1.2769566222754187,0.140845070422523,1.8455885118788855,-1.9468019182867704,-0.0455613726234574,-0.6514094778435249,0.9433089340891996,1.9696780700125047,0.5745545521543782,1
-0.0037785618611158,0.3216853932584256,0.2640953461690408,0.7213096027381122,-0.1259151534323691,-0.070473221117889,0.5184712179630353,-0.2500494688459346,-2.023946537055138,-0.2444223029734707,-0.2504737935941762,0.1526620255914609,-0.4585408790693843,-0.1193280556091907,-0.1168524267137388,-1.7619047619047092,0.174318381706245,1.4892234425627997,2.09999999999999,0.9508196721311002,-0.7132670454850936,1.0453035889859592,-0.2104354349450101,-0.0515822115624438,1.3909852684291777,-0.3661971830985875,1.4292520755739433,-1.9468019182867704,0.1585564216544563,0.007054018934459,0.854269700037196,1.9696780700125047,0.8739668153647636,1
-0.2579672331772916,0.6537078651685382,0.2426913600371169,0.4736836565475169,-0.0712494104067851,-0.5935372602739555,0.5396027274669,-0.257593917567684,-1.7239464411666956,-0.3001056125181267,-0.1759290576108229,0.6200362696170075,-0.4993629564898031,-0.7462830662290013,-0.0356724524528719,-2.0714285714285507,0.2624450307827641,0.7257786428588239,0.7090909090909062,0.4918032786884332,-0.2701301069746635,0.9575124836732856,-0.0531833084742967,0.0241841537698664,1.5589845575400965,-0.5821596244131367,1.8455885118788855,-1.9468019182867704,-0.411605859241412,-0.3067967859131931,0.9188779965037276,1.9696780700125047,0.7618269444847972,1
-0.0920526843047037,0.6366292134831456,0.2558384481796564,0.5421391696572221,-1.3354173313418944e-05,-0.7132492878377011,0.3567135742198907,-0.2596915251258039,-1.058476794077344,-0.3482661849172886,-0.1721985594106181,0.7015478880579007,-0.5232109272592572,-0.9102143270901718,-0.2206699547588216,0.8571428571429743,0.2510114335971857,0.1970950730471682,1.2181818181818331,0.3934426229508257,-0.0583649129521765,1.2019330612374788,-0.2715913023969022,0.0042577013384733,1.5485162650121105,-0.9107981220657188,1.5649872206756403,-1.4743269825436245,0.2573397001343733,-0.2820016441698243,0.8887551358012291,1.9696780700125047,0.542427294139041,1
-0.1267785981260046,0.6066292134831445,0.1972502084600301,0.2768520132305799,0.0010435157805097,-0.654093477054019,0.4592134083996269,-0.2658915776527247,-1.362584640704836,-0.3467957690636877,0.0105040862141839,0.6049697917466431,-0.5267441124134874,-0.7586406642208913,-0.1965619746810314,0.7142857142858303,0.2912928759894475,0.2476796381179535,1.1999999999999793,0.6229508196721097,-0.0449917349015257,0.7019153802031504,0.8719587968513937,0.7309156279062002,1.3517819175573054,-1.0000000000000169,1.369141622879558,-1.319814106493267,-0.8370672171515308,-0.7873186772388948,0.8020273273305631,1.9696780700125047,0.4559584851146276,1
-0.1206425045500041,0.5598876404494386,0.1800843871275154,0.2938983881145463,0.016791172884124,-0.1340687845144036,0.4033671494821145,-0.2718043254016985,-1.181319774755186,-0.3656100818008591,0.1677861699688216,0.1032714191162331,-0.5380817138116909,-0.1019501834330949,-0.2414941180554511,0.4285714285714491,0.17326297273527,1.3213793142252652,1.2181818181818331,0.7540983606556872,-0.3573377171217365,0.9383110782174487,0.0078224998821447,0.0733728783308719,1.2127663309840333,-0.6572769953051646,1.3423101705764144,-0.5881823237544697,-0.6781574295006458,-0.2353284361823795,0.7817682169725184,1.9310889354816485,0.8767153707371945,1
-0.1265951268850549,0.5541573033707867,0.2429107916465543,0.5488164341399497,0.0043579069400979,-0.6263117111874635,0.3871731650863805,-0.2751310731681477,-1.2348460632374167,-0.3418788685325211,-0.2276841418873839,0.6292882441795808,-0.5372505810014163,-0.7513033404132067,-0.2857608922938935,0.7142857142857542,0.2540017590149526,0.2215187343424765,0.7818181818181668,0.9836065573769772,0.0262910917813948,0.8845454489288148,0.0534674868841665,0.113634189034738,1.3267420682621025,-0.5492957746479048,1.382218513472813,-0.9961510993267234,-0.3289039257031065,-0.1640191996605889,0.8583577411407471,1.9696780700125047,0.978387719879893,1
-0.1107089442852314,0.4368539325842688,0.2100399365529223,0.3966996082067879,0.0306978665314489,-0.794896909745102,0.3932095741917079,-0.2802613137178005,-1.2603053120040066,-0.3726777312730259,-0.0949260489509582,0.7349988334611934,-0.5465836483722452,-1.0712492759219925,-0.2639251659114914,0.5714285714286693,0.2638522427440679,0.5571292331188951,1.2363636363636872,0.8524590163933996,0.0316192071618222,1.0024158645507324,0.1617119808156225,0.4290063713888074,0.998839607942488,-0.6854460093896709,1.285534603787104,-0.7801423728923109,0.0172561845816727,-0.5823278262484356,0.8004886096957395,1.9696780700125047,0.6017376340643149,1
-0.1161396730507573,0.4964044943820209,0.2222027171902732,0.6196519280265497,0.0364876694464272,-0.3537058555081407,0.4600084702856507,-0.2878910801374738,-1.3282168291638583,-0.3883489511148499,-0.2626793953963441,0.4191517048951601,-0.5628548541322349,-0.3935122610542571,-0.2643021936369014,0.6190476190477427,0.4385224274406336,0.0906713547864256,1.1818181818182287,0.9836065573770644,0.1692803873852372,1.0644353846567078,2.0645722875249897,1.5844832555127322,1.194265523817861,-0.7230046948356936,0.8326646389696991,-0.3608026061589125,0.0002107285115404,-1.3465750881752971,0.4691395970041218,1.119575891079822,0.752075460680006,1
-0.1685900615587983,0.4935955056179761,0.1821345053071067,0.2917848588053965,0.0391673647588738,-0.7936673486987099,0.419678410248374,-0.285432414249288,-1.2538105209173451,-0.4004110728806828,-0.0901748090072651,0.7551585893896338,-0.5684099875250976,-1.228036300444101,-0.2808911261057029,0.4761904761905225,0.3342128408091471,1.3842102213124838,0.3090909090908959,0.721311475409822,-0.3578880661556983,1.060434331701397,1.662613541998596,0.8751849917420562,1.1152975332751154,-0.732394366197173,1.3288089810587187,-0.5750121214173971,-0.1953430752795606,-0.8617836590735126,0.9696322596184912,1.9696780700125047,0.4278026552932417,1
-0.0048283745599781,0.1189887640449433,0.1706425584471771,0.2019304622554126,0.035674231334741,-0.6131693844833728,0.5314903665006374,-0.28727047097939,-1.4804366369946766,-0.4110562171181943,0.0084102247649553,0.5749181479295374,-0.5645263017914528,-0.7522687777563236,-0.2846952152817022,0.619047619047675,0.3284080914687784,0.0613090742664073,1.2909090909090937,0.4918032786884332,0.0820705340108157,1.1600956716839654,1.269919282405065,1.0055557209866448,0.9366219760415392,-0.3896713615023375,1.3654893527804846,-0.2667253969867228,-0.9622710805115802,-1.183855313055284,0.8204896880424293,1.9696780700125047,0.4604785869953883,1
-0.1341908677857253,0.4055056179775269,0.2021529375623078,0.4309105089438479,0.0512849614277923,-0.6890521731136188,0.4857823650080096,-0.2914212283795435,-1.5005006886158658,-0.4134586433330731,-0.227724717349349,0.6902304062530211,-0.5522749292349788,-0.943618459162,-0.327202473405483,0.619047619047675,0.3118733509234821,0.4591466629209223,1.381818181818208,0.5901639344262445,0.0701350026920709,0.8141655118331085,1.5710260283670825,0.7639449819961073,0.8605763890201622,-0.6431924882629257,1.222565262383973,-0.6817723295144871,0.5090636409965947,-0.7314434219948008,0.7644447015053065,1.8316170811328196,0.4454942953159204,1
0.1888428771944635,-0.0416853932584271,0.2226227719854828,0.5412647446038569,0.0299439744573881,-0.5634379203765323,0.5602024923625936,-0.2957237330707318,-1.7891728959791349,-0.3896004422165024,-0.2448265412966971,0.5938525599117115,-0.5384885731111885,-0.7721567870245217,-0.3060467800843546,0.619047619047675,0.4040457343887453,0.0808296393936009,1.4727272727273226,0.4918032786884332,0.2048370858114801,0.5141689672766191,2.0645722875249897,1.060763279924501,0.980479106102078,-0.4694835680751222,1.0629434000523854,-0.3231719549772495,-0.465879457522636,-0.9679386883768402,0.6990366097042867,1.5498155471218285,0.1666621304198566,1
-0.009896892972326,-0.0239325842696645,0.2156385773308361,0.3983158271264212,0.0669803184476845,-0.7024401911148971,0.5946379463897704,-0.2923099972297442,-1.735494446455692,-0.4217467552019023,-0.1545147813755638,0.7019900701341591,-0.5694583230431196,-1.0293492952307397,-0.3042755246285522,0.619047619047675,0.2168865435356205,0.7304205655228523,0.8181818181818212,0.4262295081966968,0.0363750270806396,0.7330933695833272,0.279680596459723,0.3294490699324554,1.065326903283817,-0.4647887323943653,0.925151679089638,-0.9353542261556108,-0.8723547745778206,-0.4955315707126393,0.7316609634223337,1.4368613816714384,0.4144622729536292,1
0.126800767445988,-0.0068539325842696,0.1689874171645738,0.3429861895411388,0.0380089556797652,-0.1484457445896409,0.6372160073799458,-0.2915993162249062,-1.9766137415406924,-0.403460505055384,0.1265405493777371,0.1725222014178812,-0.5374775989918766,-0.1591040741455876,-0.1996342733695542,0.7619047619048952,0.2265611257695719,-0.0839438184090961,1.2363636363636354,0.4918032786885322,0.2903086238330204,0.71780334607312,0.6055991148474599,0.5582781826412992,1.3868011979695034,-0.3849765258216145,1.1397743303134595,-0.3880320712971437,-1.413231877537802,-0.6314407701080093,0.7694034756195084,1.565407786831025,0.1416069602220661,1
-0.1099453348741118,0.1176404494382017,0.1621536898992529,0.2628456498086929,0.0769162149264229,-0.3336159995986424,0.6159328916758882,-0.2990402015964673,-1.6809011729636134,-0.4364813678372554,0.057680568313374,0.3400198209974526,-0.5631768587295858,-0.4114693956362227,-0.1638215379635954,0.0476190476191326,0.2617414248021098,0.6445684414069524,0.9636363636363424,0.3278688524589904,0.1288012009458868,0.3326516927801337,-0.0107934915459249,0.0746363321203882,1.2805151870700993,-0.0704225352112714,0.9878762080681192,-0.361081848923249,-0.4794318758202225,-0.4138799756026463,0.716716693268612,1.4747073966932218,0.3739833435883999,1
-0.0402312705623177,0.392134831460673,0.1529312928283487,0.0264598512651378,0.0897907926655665,-0.7069885498111607,0.7711310646841191,-0.3012755509801496,-2.023946537055138,-0.4490830443066949,0.0594025462253286,0.71923490018043,-0.5628545375102171,-0.767522687777563,-0.307604351221075,0.8095238095238333,0.2161829375549709,0.3426079625453932,1.1454545454545726,0.3606557377048557,0.2244342124743327,0.5635352794470472,0.7361592827649421,0.5064639350927477,1.1898641980387543,-0.1502347417840539,1.0402939014367367,-0.2174310323751064,-0.3754309167182628,-0.7334058182396703,0.7217909309859412,1.442753257782911,0.3983744276883896,1
